;ENERGYSTARScore;LargestPropertyUseType;TotalGHGEmissions;SiteEnergyUse(kBtu);NumberofFloors;NumberofBuildings;PrimaryPropertyType;Longitude;Latitude;BuildingType;DataYear;CouncilDistrictCode;Neighborhood;YearBuilt;PropertyGFATotal;SiteEnergyUse(kBtu)_trans;TotalGHGEmissions_trans
2104;89.8;Self-Storage Facility;37.58;1094622.0;2.0;1.0;"Self-Storage Facility
";-122.3562714;47.70276573;NonResidential;2015;6;NORTHWEST;1990;71874;-0.5421722120368301;0.1438728527071514
2105;85.0;Multifamily Housing;25.62;1440662.0;5.0;1.0;Mid-Rise Multifamily;-122.3615636;47.62428574;Multifamily MR (5-9);2015;7;MAGNOLIA / QUEEN ANNE;2003;52020;-0.26752399705052393;-0.11563199757899985
2106;31.0;Multifamily Housing;23.58;1419453.0;7.0;1.0;Mid-Rise Multifamily;-122.3275281;47.62403904;Multifamily MR (5-9);2015;3;EAST;1991;39750;-0.28200515331264164;-0.17269430606782807
2107;92.0;Office;27.9;1552645.0;2.0;1.0;Small- and Mid-Sized Office;-122.301603;47.60120669;NonResidential;2015;3;CENTRAL;1971;39953;-0.1950259832579835;-0.057322207864221306
2108;82.0;Multifamily Housing;50.04;2104255.0;4.0;1.0;Low-Rise Multifamily;-122.30170441;47.60060883;Multifamily LR (1-4);2015;3;CENTRAL;2010;157724;0.08946583521140515;0.3336636868620527
2109;54.0;Senior Care Community;126.03;4863803.0;4.0;1.0;Senior Care Community;-122.3025589;47.60115814;Multifamily LR (1-4);2015;3;CENTRAL;2001;94370;0.7968728083934872;0.9223438374042037
2110;80.4;Multifamily Housing;5.11;733249.0;4.0;1.0;Low-Rise Multifamily;-122.3557514;47.69579217;Multifamily LR (1-4);2015;6;NORTHWEST;2006;30386;-0.9681893503914406;-1.2813895360833534
2111;100.0;Multifamily Housing;12.5;1792425.0;5.0;1.0;Mid-Rise Multifamily;-122.3162536;47.6775116;Multifamily MR (5-9);2015;4;NORTHEAST;1988;80701;-0.05867330620310639;-0.6194982817676854
2112;84.0;K-12 School;202.65;4677797.0;3.0;1.0;K-12 School;-122.3805141;47.6766635;SPS-District K-12;2015;6;BALLARD;1931;117116;0.7662851757825501;1.2115513488641512
2113;80.0;Worship Facility;27.45;750854.0;2.0;1.0;Worship Facility;-122.3824941;47.67657891;NonResidential;2015;6;BALLARD;1928;24120;-0.9420898343387356;-0.06841879737569327
2114;90.0;Worship Facility;46.36;1068881.0;3.0;1.0;Worship Facility;-122.3850033;47.67644797;NonResidential;2015;6;BALLARD;1929;35736;-0.5666166921887174;0.28338102388464437
2115;95.0;Multifamily Housing;8.0;850667.0;4.0;1.0;Low-Rise Multifamily;-122.38721;47.67621287;Multifamily LR (1-4);2015;6;BALLARD;1988;46686;-0.8066316281714072;-0.9449084525331497
2116;95.0;Multifamily Housing;3.53;505768.0;2.0;1.0;Low-Rise Multifamily;-122.32784;47.69832404;Multifamily LR (1-4);2015;5;NORTH;1995;20261;-1.391769180212258;-1.5665449779438543
2117;5.0;Non-Refrigerated Warehouse;19.57;1224554.0;1.0;1.0;Non-Refrigerated Warehouse;-122.335705;47.57282897;NonResidential;2015;2;GREATER DUWAMISH;1941;51050;-0.42836452318528556;-0.30201246613251953
2118;68.0;Other;6.38;915676.0;1.0;1.0;Other;-122.323064;47.58797986;NonResidential;2015;2;GREATER DUWAMISH;1952;25460;-0.7281360973865059;-1.1135388379758728
2119;98.0;Distribution Center;6.19;276107.0;1.0;1.0;"Distribution Center
";-122.33862305;47.57228851;NonResidential;2015;2;GREATER DUWAMISH;1952;65164;-2.146386515615863;-1.136258493993402
2120;1.0;Non-Refrigerated Warehouse;14.97;2147013.0;1.0;1.0;Non-Refrigerated Warehouse;-122.3375745;47.5732025;NonResidential;2015;2;GREATER DUWAMISH;1964;33462;0.1077423028607918;-0.4906736341479134
2121;43.4;Other;50.93;1746787.0;1.0;1.0;Mixed Use Property;-122.3386795;47.57505229;NonResidential;2015;2;GREATER DUWAMISH;1952;35310;-0.0828999514025775;0.3452332601156132
2122;98.0;Multifamily Housing;2.73;391459.0;4.0;1.0;Low-Rise Multifamily;-122.35472107;47.65805817;Multifamily LR (1-4);2015;6;LAKE UNION;1966;23420;-1.7010710704672298;-1.7687392880790005
2123;55.0;Multifamily Housing;394.6;11598271.0;7.0;1.0;Mid-Rise Multifamily;-122.407172;47.67543867;Multifamily MR (5-9);2015;6;BALLARD;1968;239054;1.4252355749984051;1.6025565667833053
2124;36.6;Other;29.77;4270584.0;3.0;1.0;Other;-122.3232211;47.54079117;NonResidential;2015;2;GREATER DUWAMISH;1962;36140;0.6939916896111081;-0.013166825779339126
2125;54.6;Other - Mall;303.14;8228399.0;2.0;1.0;Other;-122.31678772;47.59890747;NonResidential;2015;3;DOWNTOWN;1991;47963;1.1888215269973903;1.4498663728173464
2126;89.0;Non-Refrigerated Warehouse;15.2;403800.0;1.0;1.0;Non-Refrigerated Warehouse;-122.3191065;47.59775128;NonResidential;2015;2;DOWNTOWN;1930;23903;-1.662827257834656;-0.47984975001370156
2127;70.6;Self-Storage Facility;32.76;729535.0;3.0;1.0;"Self-Storage Facility
";-122.31713867;47.67925262;NonResidential;2015;4;NORTHEAST;1947;22522;-0.9737900084647614;0.05163492106529808
2128;73.4;Self-Storage Facility;33.04;1130097.0;4.0;1.0;"Self-Storage Facility
";-122.3171136;47.67909165;NonResidential;2015;4;NORTHEAST;1996;38959;-0.50957510573599;0.05737787190289178
2129;99.0;Multifamily Housing;16.3;730292.0;3.0;1.0;Low-Rise Multifamily;-122.3070004;47.61946682;Multifamily LR (1-4);2015;3;CENTRAL;1926;27840;-0.9726457334884212;-0.43038686657266473
2130;23.0;Multifamily Housing;5.51;790671.0;3.0;1.0;Low-Rise Multifamily;-122.3070454;47.61995106;Multifamily LR (1-4);2015;3;CENTRAL;1978;20739;-0.8856376640458768;-1.2241271887593488
2131;17.4;Non-Refrigerated Warehouse;12.28;1762174.0;2.0;1.0;Non-Refrigerated Warehouse;-122.3047107;47.58644499;NonResidential;2015;3;GREATER DUWAMISH;1928;25955;-0.07464910104677826;-0.6322660021648783
2132;96.0;Multifamily Housing;16.18;601590.0;3.0;1.0;Low-Rise Multifamily;-122.3087905;47.5720957;Multifamily LR (1-4);2015;2;GREATER DUWAMISH;1925;25120;-1.1903388090474984;-0.4356072843321785
2133;84.0;Outpatient Rehabilitation/Physical Therapy;22.78;662012.0;2.0;1.0;Other;-122.310103;47.58809497;NonResidential;2015;2;GREATER DUWAMISH;1966;33332;-1.0819110362192716;-0.1965220786085905
2134;32.0;Multifamily Housing;70.5;3218565.0;15.0;1.0;High-Rise Multifamily;-122.3155858;47.58819238;Multifamily HR (10+);2015;2;GREATER DUWAMISH;1971;73898;0.4617224864514115;0.5562632008567684
2135;87.4;Multifamily Housing;21.66;974278.0;3.0;1.0;Low-Rise Multifamily;-122.3137676;47.55375779;Multifamily LR (1-4);2015;2;GREATER DUWAMISH;2001;36383;-0.6628236787384921;-0.23142237272612787
2136;61.0;Multifamily Housing;51.47;3281189.0;2.0;1.0;Low-Rise Multifamily;-122.2665265;47.6745753;Multifamily LR (1-4);2015;4;NORTHEAST;1972;136752;0.477930467293966;0.35214851823089366
2137;81.0;Multifamily Housing;18.47;2650112.0;3.0;1.0;Low-Rise Multifamily;-122.2642771;47.68335669;Multifamily LR (1-4);2015;4;NORTHEAST;1977;120701;0.29505869058538187;-0.3424664024255264
2138;30.0;Multifamily Housing;9.83;1403869.0;4.0;1.0;Low-Rise Multifamily;-122.3529244;47.69097935;Multifamily LR (1-4);2015;6;NORTHWEST;2006;54238;-0.29280959594323186;-0.7935315940394277
2139;88.0;Multifamily Housing;6.47;928084.0;6.0;1.0;Mid-Rise Multifamily;-122.3711205;47.56642211;Multifamily MR (5-9);2015;1;DELRIDGE;2002;41310;-0.713902524900055;-1.1030271592099603
2140;81.0;Multifamily Housing;43.57;2439061.0;7.0;1.0;Mid-Rise Multifamily;-122.3864407;47.56017952;Multifamily MR (5-9);2015;1;SOUTHWEST;2014;113204;0.2220730072976704;0.24233885941724967
2141;99.0;Multifamily Housing;83.68;3312125.0;7.0;1.0;Mid-Rise Multifamily;-122.3858639;47.56001259;Multifamily MR (5-9);2015;1;SOUTHWEST;2008;156605;0.4858028147950054;0.6657111304062769
2142;78.0;Multifamily Housing;28.03;4020660.0;5.0;1.0;Mixed Use Property;-122.3837479;47.56008273;Multifamily MR (5-9);2015;1;SOUTHWEST;1991;163699;0.6454614109337263;-0.0541519899564954
2143;66.0;K-12 School;95.26;2454812.0;4.0;1.0;K-12 School;-122.3249339;47.607951;Campus;2015;3;EAST;1923;46100;0.22777362659226047;0.7476738360929297
2144;57.0;Multifamily Housing;27.87;1644969.0;5.0;1.0;Mid-Rise Multifamily;-122.3268521;47.61981891;Multifamily MR (5-9);2015;3;EAST;1978;51910;-0.13975501074282237;-0.05805603080158714
2145;84.2;Multifamily Housing;3.62;519032.0;4.0;1.0;Low-Rise Multifamily;-122.3639089;47.62502999;Multifamily LR (1-4);2015;7;MAGNOLIA / QUEEN ANNE;1987;20506;-1.3613093620384862;-1.5469185099040286
2146;61.0;Multifamily Housing;8.04;1152639.0;11.0;1.0;High-Rise Multifamily;-122.3629189;47.62436958;Multifamily HR (10+);2015;7;MAGNOLIA / QUEEN ANNE;1963;52334;-0.4894838310728183;-0.9412193615194085
2147;91.0;Multifamily Housing;6.71;962971.0;4.0;1.0;Low-Rise Multifamily;-122.3550495;47.6275159;Multifamily LR (1-4);2015;7;MAGNOLIA / QUEEN ANNE;1963;48423;-0.6750577965415178;-1.0757400566653925
2148;97.0;Multifamily Housing;2.68;384592.0;3.0;1.0;Low-Rise Multifamily;-122.3424031;47.7062375;Multifamily LR (1-4);2015;5;NORTHWEST;1984;20980;-1.722973663059928;-1.7834130707460072
2149;80.0;Multifamily Housing;4.72;677279.0;3.0;1.0;Low-Rise Multifamily;-122.3550625;47.71175162;Multifamily LR (1-4);2015;5;NORTHWEST;1986;30200;-1.0563581293309479;-1.3420146465461291
2150;95.0;Multifamily Housing;3.88;555864.0;3.0;1.0;Low-Rise Multifamily;-122.3550568;47.71127177;Multifamily LR (1-4);2015;5;NORTHWEST;1999;28190;-1.28133109535922;-1.4930128561904492
2151;97.0;Worship Facility;28.47;597744.0;2.0;1.0;Worship Facility;-122.3548843;47.7089428;NonResidential;2015;5;NORTHWEST;1951;21936;-1.1976724470590943;-0.043537057074985626
2152;65.0;Multifamily Housing;63.08;3786217.0;7.0;1.0;Mid-Rise Multifamily;-122.3080252;47.61620742;Multifamily MR (5-9);2015;3;CENTRAL;2003;109884;0.5965810966376497;0.48458984797552257
2153;55.6;Personal Services (Health/Beauty, Dry Cleaning, etc);38.68;2277316.0;1.0;1.0;Other;-122.2956356;47.71612328;NonResidential;2015;5;NORTH;1960;25406;0.1608912004274465;0.1631553277101588
2154;88.0;Multifamily Housing;4.32;619870.0;5.0;1.0;Mid-Rise Multifamily;-122.3259254;47.62742456;Multifamily MR (5-9);2015;3;EAST;1966;30517;-1.1562238857173344;-1.4100070204352648
2155;52.0;Multifamily Housing;22.55;876339.0;3.0;1.0;Low-Rise Multifamily;-122.3627431;47.62716933;Multifamily LR (1-4);2015;7;MAGNOLIA / QUEEN ANNE;1929;25368;-0.7748132406262332;-0.2035377655507768
2156;84.0;Multifamily Housing;27.33;3920913.0;3.0;6.0;Low-Rise Multifamily;-122.3202231;47.70627556;Multifamily LR (1-4);2015;5;NORTH;1967;151450;0.6250873148179807;-0.0714106240152088
2157;72.0;Multifamily Housing;6.93;993738.0;4.0;1.0;Low-Rise Multifamily;-122.3194146;47.70642023;Multifamily LR (1-4);2015;5;NORTH;1978;37760;-0.6421559281110405;-1.0516249215836178
2158;95.0;Multifamily Housing;9.96;1428696.0;3.0;1.0;Low-Rise Multifamily;-122.364007;47.52239918;Multifamily LR (1-4);2015;1;DELRIDGE;1979;64618;-0.27566296134318297;-0.7839456682010353
2159;59.0;Multifamily Housing;143.33;6132429.0;12.0;1.0;High-Rise Multifamily;-122.3521961;47.61522992;Multifamily HR (10+);2015;7;DOWNTOWN;2001;162865;0.9742750945722741;1.0015515952333087
2160;86.0;Multifamily Housing;7.48;1072855.0;4.0;1.0;Low-Rise Multifamily;-122.3559257;47.71533459;Multifamily LR (1-4);2015;5;NORTHWEST;1989;37580;-0.5627977145610311;-0.9947370246536138
2161;88.0;Multifamily Housing;16.71;720005.0;3.0;1.0;Low-Rise Multifamily;-122.3559826;47.71355779;Multifamily LR (1-4);2015;5;NORTHWEST;1967;25914;-0.9883166341969584;-0.4128543746355525
2162;51.0;Office;6.71;962725.0;2.0;1.0;Small- and Mid-Sized Office;-122.2858242;47.56026365;NonResidential;2015;2;SOUTHEAST;1967;23250;-0.6753258514809479;-1.0757400566653925
2163;24.0;Multifamily Housing;10.63;1524620.0;5.0;1.0;Mid-Rise Multifamily;-122.284597;47.56024685;Multifamily MR (5-9);2015;2;SOUTHEAST;1967;42090;-0.2125759744996957;-0.7365653918392325
2164;53.0;Multifamily Housing;46.38;2423336.0;6.0;1.0;Mid-Rise Multifamily;-122.3180239;47.66062917;Multifamily MR (5-9);2015;4;NORTHEAST;1996;71421;0.2163382358629624;0.2836656477779604
2165;22.0;Non-Refrigerated Warehouse;132.32;3039889.0;1.0;1.0;Non-Refrigerated Warehouse;-122.3309574;47.55928177;NonResidential;2015;2;GREATER DUWAMISH;1960;30000;0.4133492889164409;0.9524123544175058
2166;94.6;Non-Refrigerated Warehouse;59.16;1976856.0;1.0;1.0;Non-Refrigerated Warehouse;-122.3220513;47.56497779;Nonresidential COS;2015;2;GREATER DUWAMISH;1962;45036;0.03229587295034996;0.443004029003746
2167;68.0;Multifamily Housing;4.65;666909.0;3.0;1.0;Low-Rise Multifamily;-122.381082;47.55827832;Multifamily LR (1-4);2015;1;SOUTHWEST;1986;24664;-1.0736395365718454;-1.3534595331704384
2168;51.0;Multifamily Housing;120.13;2565555.0;3.0;1.0;Low-Rise Multifamily;-122.3227618;47.62406062;Multifamily LR (1-4);2015;3;EAST;1925;34580;0.2666711776189682;0.8926499939107239
2169;90.0;Multifamily Housing;24.14;828531.0;4.0;1.0;Low-Rise Multifamily;-122.3222912;47.62489981;Multifamily LR (1-4);2015;3;EAST;1965;27580;-0.8349922898530382;-0.15652160894659237
2170;69.0;Multifamily Housing;7.64;1095744.0;5.0;1.0;Mid-Rise Multifamily;-122.3225211;47.62443906;Multifamily MR (5-9);2015;3;EAST;1960;40721;-0.5411222133053799;-0.9790219347753024
2171;54.0;Multifamily Housing;8.36;1199742.0;4.0;1.0;Low-Rise Multifamily;-122.3233114;47.62465978;Multifamily LR (1-4);2015;3;EAST;1965;41396;-0.44896131876114664;-0.912392147080669
2172;64.0;Multifamily Housing;113.3;2446842.0;4.0;1.0;Low-Rise Multifamily;-122.3233653;47.62335088;Multifamily LR (1-4);2015;3;EAST;1930;41241;0.22489453522803515;0.8562718658445008
2173;79.0;Multifamily Housing;18.12;728876.0;3.0;1.0;Low-Rise Multifamily;-122.3153509;47.6249751;Multifamily LR (1-4);2015;3;EAST;1910;22532;-0.9747872904531981;-0.3558783909152942
2174;11.0;Multifamily Housing;84.59;4022735.0;11.0;1.0;High-Rise Multifamily;-122.3151588;47.62383522;Multifamily HR (10+);2015;3;EAST;1971;78199;0.6458788843605671;0.6725774316542656
2175;85.0;Multifamily Housing;45.3;1000599.0;3.0;1.0;Low-Rise Multifamily;-122.3149725;47.62328356;Multifamily LR (1-4);2015;3;EAST;1928;21407;-0.6349828876941429;0.2681058362928737
2176;52.0;Multifamily Housing;9.99;1433267.0;4.0;1.0;Low-Rise Multifamily;-122.3153821;47.62333122;Multifamily LR (1-4);2015;3;EAST;1985;63505;-0.27254440937481417;-0.7817524545157716
2177;45.0;Multifamily Housing;94.76;2261586.0;3.0;1.0;Low-Rise Multifamily;-122.3149745;47.62286303;Multifamily LR (1-4);2015;3;EAST;1907;35647;0.1546683740343484;0.7443593029113453
2178;79.0;Multifamily Housing;18.73;724153.0;4.0;1.0;Low-Rise Multifamily;-122.314914;47.62228391;Multifamily LR (1-4);2015;3;EAST;1926;22284;-0.9819660578386128;-0.3326772693937437
2179;87.0;Multifamily Housing;34.2;1143294.0;3.0;1.0;Low-Rise Multifamily;-122.3160426;47.62252855;Multifamily LR (1-4);2015;3;EAST;1910;35656;-0.49775602602037444;0.08063019665320899
2180;43.0;Multifamily Housing;77.34;1605669.0;3.0;1.0;Low-Rise Multifamily;-122.3164878;47.62290636;Multifamily LR (1-4);2015;3;EAST;1925;20640;-0.1628228074478573;0.6155481127452691
2181;90.0;Multifamily Housing;109.9;2498980.0;7.0;1.0;Mid-Rise Multifamily;-122.3160278;47.62403211;Multifamily MR (5-9);2015;3;EAST;1953;42182;0.24353118856212824;0.8372817669881505
2182;93.0;Multifamily Housing;4.4;631195.0;4.0;1.0;Low-Rise Multifamily;-122.3160464;47.62335367;Multifamily LR (1-4);2015;3;EAST;1987;32288;-1.1356796874552368;-1.395886152442887
2183;86.0;Multifamily Housing;3.93;563298.0;4.0;1.0;Low-Rise Multifamily;-122.3868359;47.54154929;Multifamily LR (1-4);2015;1;SOUTHWEST;1987;31488;-1.2659478957365642;-1.4830882676166692
2184;82.0;K-12 School;54.22;1866800.0;1.0;1.0;K-12 School;-122.3968053;47.57264863;SPS-District K-12;2015;1;SOUTHWEST;1962;51410;-0.020713384576888424;0.38620687548489085
2185;95.0;Multifamily Housing;3.98;570982.0;3.0;1.0;Low-Rise Multifamily;-122.376482;47.50225816;Multifamily LR (1-4);2015;1;SOUTHWEST;1979;31457;-1.250297493719388;-1.473297255285117
2186;89.0;Multifamily Housing;7.48;1073507.0;3.0;1.0;Low-Rise Multifamily;-122.3233077;47.60684886;Multifamily LR (1-4);2015;3;EAST;1909;43162;-0.5621727449474977;-0.9947370246536138
2187;62.0;Multifamily Housing;473.63;27273538.0;39.0;1.0;Mixed Use Property;-122.33405304;47.61356354;NonResidential;2015;7;DOWNTOWN;2009;1074552;1.9538264879662626;1.7067462564166043
2188;75.0;Multifamily Housing;3.84;551219.0;4.0;1.0;Low-Rise Multifamily;-122.4096915;47.5791392;Multifamily LR (1-4);2015;1;SOUTHWEST;1963;20790;-1.2910669505691086;-1.5010511024642679
2189;66.0;Multifamily Housing;8.44;1210262.0;4.0;1.0;Low-Rise Multifamily;-122.3713872;47.57521271;Multifamily LR (1-4);2015;1;SOUTHWEST;2004;53919;-0.44016760811697075;-0.9053688714276876
2190;91.0;Multifamily Housing;26.72;3833052.0;3.0;1.0;Low-Rise Multifamily;-122.3550733;47.72347314;Multifamily LR (1-4);2015;5;NORTHWEST;1988;166858;0.60662701733609;-0.08683862731314229
2191;35.0;Multifamily Housing;5.64;809257.0;3.0;1.0;Low-Rise Multifamily;-122.3228557;47.62053875;Multifamily LR (1-4);2015;3;EAST;1978;27317;-0.860425279108322;-1.206465896035199
2192;48.0;Multifamily Housing;6.54;937635.0;5.0;1.0;Mid-Rise Multifamily;-122.3227688;47.62290036;Multifamily MR (5-9);2015;3;EAST;1963;28922;-0.703098610065291;-1.0949585110543376
2193;65.0;Multifamily Housing;200.68;4571388.0;4.0;1.0;Low-Rise Multifamily;-122.3585618;47.62994973;Multifamily LR (1-4);2015;7;MAGNOLIA / QUEEN ANNE;1921;104064;0.7481331399598573;1.2056925927552085
2194;60.0;Multifamily Housing;66.96;2154119.0;4.0;1.0;Low-Rise Multifamily;-122.3318547;47.70989943;Multifamily LR (1-4);2015;5;NORTHWEST;1988;44352;0.11073799445955308;0.5231251213114989
2195;43.6;College/University;311.53;10813735.0;2.0;1.0;College/University;-122.3616099;47.64835098;NonResidential;2015;7;MAGNOLIA / QUEEN ANNE;1959;122679;1.378188300854008;1.4657975134799757
2196;57.6;College/University;2205.24;61984596.0;2.0;1.0;College/University;-122.3616099;47.64835098;Campus;2015;7;MAGNOLIA / QUEEN ANNE;1945;537000;2.3896153336187442;2.5372050907043127
2197;100.0;Senior Care Community;54.41;2257945.0;2.0;1.0;Senior Care Community;-122.3106417;47.70961225;Multifamily LR (1-4);2015;5;NORTH;1995;31680;0.15322069426240534;0.3884916668761495
2198;71.0;Multifamily Housing;4.14;593824.0;3.0;1.0;Low-Rise Multifamily;-122.3013676;47.71126557;Multifamily LR (1-4);2015;5;NORTH;1986;21303;-1.2052047951861693;-1.442824374292084
2199;81.0;Office;14.36;987989.0;4.0;1.0;Small- and Mid-Sized Office;-122.3008891;47.7087086;NonResidential;2015;5;NORTH;1980;23022;-0.6482116073037961;-0.5202609410533396
2200;79.4;Multifamily Housing;10.37;1487660.0;5.0;1.0;Mid-Rise Multifamily;-122.3004188;47.70927064;Multifamily MR (5-9);2015;5;NORTH;2002;57756;-0.2363132004385772;-0.7545637186078729
2201;44.8;Refrigerated Warehouse;17.11;2453766.0;1.0;1.0;Refrigerated Warehouse;-122.328819;47.561679;NonResidential;2015;2;GREATER DUWAMISH;1967;27263;0.22739639863416933;-0.39618555647242654
2202;13.0;Non-Refrigerated Warehouse;109.11;2708863.0;1.0;1.0;Non-Refrigerated Warehouse;-122.328857;47.562484;NonResidential;2015;2;GREATER DUWAMISH;1962;31569;0.31415965344113006;0.832779762148192
2203;73.0;Non-Refrigerated Warehouse;0.92;132105.0;1.0;1.0;Non-Refrigerated Warehouse;-122.3288311;47.56301807;NonResidential;2015;2;GREATER DUWAMISH;1956;22509;-3.1849339682919893;-2.6629036222361355
2204;64.0;Non-Refrigerated Warehouse;52.38;1406987.0;1.0;1.0;Non-Refrigerated Warehouse;-122.328872;47.564105;NonResidential;2015;2;GREATER DUWAMISH;1956;39984;-0.2906365688252638;0.3636290020937869
2205;62.0;Multifamily Housing;57.07;3469285.0;2.0;1.0;Low-Rise Multifamily;-122.2816872;47.53085076;Multifamily LR (1-4);2015;2;GREATER DUWAMISH;1968;91907;0.5244966682512041;0.41961500799539686
2206;82.0;Multifamily Housing;3.49;500819.0;4.0;1.0;Low-Rise Multifamily;-122.3549674;47.69989241;Multifamily LR (1-4);2015;5;NORTHWEST;1978;20844;-1.4033768904035722;-1.575439583615053
2207;77.0;Multifamily Housing;24.23;869772.0;3.0;1.0;Low-Rise Multifamily;-122.3170764;47.62400964;Multifamily LR (1-4);2015;3;EAST;1998;26578;-0.782846662571555;-0.15395973452867046
2208;94.0;K-12 School;85.59;2313679.0;2.0;1.0;K-12 School;-122.3182911;47.62474422;SPS-District K-12;2015;3;EAST;1925;73769;0.17508411121347675;0.6800326733699894
2209;20.0;Multifamily Housing;6.44;924121.0;4.0;1.0;Low-Rise Multifamily;-122.3195784;47.62396169;Multifamily LR (1-4);2015;3;EAST;1984;24620;-0.7184240325964438;-1.1065136554841066
2210;89.0;Multifamily Housing;17.72;668868.0;3.0;1.0;Low-Rise Multifamily;-122.3191424;47.62176567;Multifamily LR (1-4);2015;3;EAST;1925;21512;-1.070350675472382;-0.3715484151017443
2211;97.0;Multifamily Housing;72.93;1497886.0;3.0;1.0;Low-Rise Multifamily;-122.319604;47.6217721;Multifamily LR (1-4);2015;3;EAST;1900;32960;-0.2296764875878581;0.5780005284816434
2212;90.0;Worship Facility;25.79;695828.0;1.0;1.0;Worship Facility;-122.3202773;47.62336096;NonResidential;2015;3;EAST;1906;26440;-1.0262128390558876;-0.11109704687367178
2213;56.0;Multifamily Housing;5.42;777378.0;4.0;1.0;Low-Rise Multifamily;-122.3148724;47.64251579;Multifamily LR (1-4);2015;3;NORTHEAST;1958;21312;-0.9041034794237738;-1.236616206702022
2214;68.0;Multifamily Housing;35.14;2291581.0;5.0;1.0;Mid-Rise Multifamily;-122.3438265;47.63713006;Multifamily MR (5-9);2015;7;MAGNOLIA / QUEEN ANNE;2004;71592;0.16649070894559614;0.09886468080543293
2215;63.6;Multifamily Housing;5.17;742092.0;3.0;1.0;Low-Rise Multifamily;-122.3403429;47.66407148;Multifamily LR (1-4);2015;4;LAKE UNION;1990;21871;-0.9549880880240943;-1.2725018200153788
